RT_awareness,RT_confidence,RT_correct,awareness,confidence,correct,model,rank,score,sub,window
0.009087184647565614,-0.06117678349318074,-0.08816055366186903,-0.07008548938046918,0.005492978193183768,-0.05229148634487634,LogisticRegression,[ 1.87  2.64  2.8   1.03  2.39  1.25],0.5307277777777779,AC,0
0.2591071072960083,0.18131850612948913,0.524747603183988,0.007322189769793434,0.007079292478658918,0.020425301142062393,DecisionTreeClassifier,[ 3.9   3.48  2.85  1.12  1.77  1.83],0.5156013888888888,AC,0
-0.2054594514320018,0.02511581563946465,-0.07927702242780219,0.3668120159312891,-0.021656730868879724,0.04448646290217573,LogisticRegression,[ 1.19  1.    1.27  1.18  1.    1.28],0.7069095977698128,CL,0
0.6084830636136104,0.16865113779663837,0.08583797389246582,0.11214290275467986,0.02441291701118955,0.00047200493141631434,DecisionTreeClassifier,[ 3.46  1.9   2.66  2.12  1.01  1.43],0.6991616885702906,CL,0
-0.07732139774994218,0.05451508523989787,0.019762667871635504,0.2507730147657245,0.3594114792448857,-0.31719035207455326,LogisticRegression,[ 1.42  1.53  1.1   3.87  3.05  3.62],0.5474509211718513,FW,0
0.6052472975085357,0.21155258573870436,0.09796191829352484,0.04599568880116024,0.016552109741531124,0.02269039991654342,DecisionTreeClassifier,[ 3.23  2.63  2.61  2.02  1.01  1.63],0.5265146481425551,FW,0
-0.0847387892907677,-0.08855213756504403,0.08241347149544774,0.06154328162010505,0.0817074810527315,-0.02978180156477974,LogisticRegression,[ 2.15  1.62  1.31  1.25  1.22  1.19],0.5850687499999999,HB,0
0.25964518951187404,0.19880038775467482,0.5057468948881536,0.02025923924096912,0.014340701071101141,0.0012075875332270237,DecisionTreeClassifier,[ 2.71  2.22  1.97  1.1   1.28  1.37],0.576025,HB,0
-0.6239803792482191,0.029812874021227644,0.12357766607674966,-0.01716990962716649,0.2774758152177496,0.5029489899590466,LogisticRegression,[ 1.16  2.09  1.38  2.09  1.01  2.58],0.6031257014590349,KK,0
0.4800236472175009,0.24416589168388916,0.20907855947695464,0.009208991642644654,0.017522582764228852,0.04000032721478209,DecisionTreeClassifier,[ 3.05  2.99  2.44  1.59  1.01  1.44],0.5792213804713806,KK,0
0.008118137644130673,-0.04536111737402956,-0.014116110412115501,0.04447708423261231,0.05613850914082391,0.009377104964221901,LogisticRegression,[ 2.48  1.35  1.11  1.64  2.74  1.34],0.5375356643356644,LM,0
0.1931390883953809,0.29656998986253924,0.41350126276179106,0.0056686582264946495,0.08627088333538963,0.004850117418404857,DecisionTreeClassifier,[ 3.9   3.25  2.27  1.39  1.84  1.54],0.5033286713286713,LM,0
-0.009950322065032094,-0.0020171725479011787,0.019632829359921933,0.3231772458921524,0.3495841201682022,0.08681376844220236,LogisticRegression,[ 1.75  1.07  1.01  2.53  3.31  3.29],0.5497704620960435,MC,0
0.2570985024848389,0.3622420330790901,0.15450898282201142,0.10666552116862534,0.1139352876386229,0.005549672806811452,DecisionTreeClassifier,[ 4.6   2.88  2.64  2.43  1.82  1.66],0.5132467532467533,MC,0
0.06068298293029436,0.1198732604396707,-0.029399427290225474,0.6165791228457151,0.2520934970756434,0.19719961395007363,LogisticRegression,[ 1.06  1.    1.03  1.62  1.48  1.32],0.6173240589198036,MP1,0
0.20536407611945154,0.15997365920236764,0.295339023271585,0.3331137811335332,0.0020599141466090985,0.004149546126453396,DecisionTreeClassifier,[ 4.16  1.45  3.51  1.5   1.95  2.26],0.5970396890343699,MP1,0
-0.20732120236211954,0.14271397164734206,-0.014101769105923949,0.8270446493314965,0.2610514054200092,0.008378184549946422,LogisticRegression,[ 2.3   1.    1.34  2.99  1.36  1.84],0.6715727775968738,MP2,0
0.3160640736004132,0.15035583269729483,0.1827849543536749,0.34742406988288066,0.0008655615239443029,0.002505507941791862,DecisionTreeClassifier,[ 3.74  1.39  3.04  1.81  1.33  1.98],0.6636991208075547,MP2,0
0.0688697316326854,-0.025180512541415956,-0.050943964409853895,0.4228806243426173,0.5601978977325537,-0.21398074608260495,LogisticRegression,[ 1.95  1.01  1.    2.46  2.18  3.01],0.5987305555555555,NN,0
0.34944731107058513,0.19099540582743807,0.10673126696426051,0.05030530733783142,0.3012052002126575,0.0013155085872273563,DecisionTreeClassifier,[ 2.9   2.09  1.17  1.66  1.22  1.35],0.5697708333333334,NN,0
-0.17782576105854161,0.02746465428908339,0.04084777801578495,0.47037538774618776,-0.17248984467599932,-0.11543417233558208,LogisticRegression,[ 1.94  1.06  1.65  2.8   1.53  3.05],0.5416835016835015,RP,0
0.3409341641382487,0.36423571166870117,0.18572948793836283,0.07336086367047204,0.01555180303867423,0.02018796954554122,DecisionTreeClassifier,[ 3.96  3.06  2.99  2.03  1.46  1.33],0.5113131313131314,RP,0
-0.01879642481587435,-0.023861577192628127,-0.020736058867594533,-0.0011131252770319032,0.019010450038261958,-0.007640849171839624,LogisticRegression,[ 2.13  2.68  1.34  1.25  1.39  1.  ],0.7289762516046213,SD,0
0.33562054643061257,0.38465409562067293,0.17043753716505156,0.006064204134887957,0.10322361664877495,0.0,DecisionTreeClassifier,[ 2.92  2.39  1.84  1.49  1.1   1.18],0.6888607188703467,SD,0
-0.010033539260284725,0.007434132070446802,-0.033934006214279465,0.10557428924361405,0.014058370655350145,0.0019960037212836497,LogisticRegression,[ 2.65  1.03  2.51  1.42  2.61  3.07],0.5485325476992144,TJ,0
0.2117768206254041,0.3062065274378159,0.4212588363694727,0.05270440270476459,0.00628194822776306,0.0017714646347795013,DecisionTreeClassifier,[ 3.94  2.84  2.8   1.13  1.83  1.43],0.5198554994388328,TJ,0
0.0027965279417336408,-0.06904440139888675,0.043206888400531177,0.4483293470874582,0.34659865973354376,-0.35212581552502437,LogisticRegression,[ 1.03  1.    1.    1.47  1.69  1.17],0.6042550223214287,TS,0
0.23677995356850898,0.10810694182523208,0.3826289976770391,0.20033365237640435,0.048714129968724554,0.02343632458409086,DecisionTreeClassifier,[ 2.48  1.39  2.05  1.13  1.29  1.52],0.5592271205357142,TS,0
-0.02446285361020928,0.10328872452366353,-0.020247783836122607,0.3300583143402654,0.09670753231106398,-0.03455458817279143,LogisticRegression,[ 2.02  1.01  1.36  1.86  1.86  1.42],0.5543613607188703,WT,0
0.2752018697958496,0.23178325260649635,0.31691927629295374,0.17069880231657344,0.002947321826500611,0.00244947716162614,DecisionTreeClassifier,[ 4.56  2.24  3.71  1.76  1.71  2.02],0.53178594351733,WT,0
0.08826276355147053,0.016239626878729044,-0.37858103776275975,-0.3439477279464236,-0.08600922239670342,-0.08790354130520553,LogisticRegression,[ 2.62  1.3   2.57  1.07  2.54  2.78],0.5313214593507614,AC,1
0.24530619139222196,0.13983877116116628,0.5278174660968887,0.07372899586617089,0.0037224336490970285,0.00958614183445498,DecisionTreeClassifier,[ 3.38  2.52  2.61  1.03  1.4   1.92],0.5590620511347314,AC,1
-0.00985220990379323,0.07668323665036508,-0.15544602280012265,0.4943855548379905,-0.31333239696755477,0.07137079449075373,LogisticRegression,[ 1.31  1.    1.05  1.08  1.52  1.34],0.6028302675585284,CL,1
0.47827040452461445,0.13013147303970118,0.2524888225495215,0.04101421840397978,0.09639557223543203,0.0016995092467510708,DecisionTreeClassifier,[ 4.34  3.23  2.53  1.67  1.09  2.28],0.5725438963210703,CL,1
-0.08593365764970551,0.017375454248113324,0.11824862205687303,0.13861098102225625,0.19553909713894552,0.0006263569669888089,LogisticRegression,[ 2.69  1.58  1.23  1.54  1.86  2.93],0.5241791979949874,FW,1
0.2285223276454289,0.501193338633088,0.24678651515892805,0.0008189367474280633,0.008755240356322268,0.013923641458805052,DecisionTreeClassifier,[ 3.52  3.2   2.57  1.56  1.64  1.26],0.5153931704260653,FW,1
-0.031513587313509964,-0.041284466865869306,-0.013210460760302654,0.016554138815641568,0.025642276097039448,0.0176744063275,LogisticRegression,[ 2.02  1.88  1.35  1.57  1.28  1.01],0.58873417721519,HB,1
0.21721689893952167,0.3906184506302609,0.3576518007788232,0.01827989877946137,0.008647403520756403,0.007585547351176249,DecisionTreeClassifier,[ 4.16  3.43  3.1   1.41  1.81  1.52],0.5210759493670887,HB,1
-0.19538227765421254,0.0370328899313445,-0.06393498400724179,-0.06321567692414919,0.045477362205222166,0.25066635029847767,LogisticRegression,[ 1.13  2.39  2.38  2.59  1.11  3.09],0.5379716435185184,KK,1
0.37703979650893904,0.34026022561591157,0.23124006253627777,0.0068535996578409294,0.0,0.04460631568103075,DecisionTreeClassifier,[ 3.5   3.5   2.94  1.67  1.33  1.51],0.5654701967592594,KK,1
0.05095161379431075,-0.37212437555924266,0.15376345575872732,0.03773870856117417,-0.07120747684308167,-0.11339239477205336,LogisticRegression,[ 2.63  3.39  2.88  1.89  3.29  1.12],0.5107494212962963,LM,1
0.11723618541049202,0.41049893891347156,0.44228422945281026,0.0,0.005947489399496119,0.024033156823730018,DecisionTreeClassifier,[ 3.69  3.51  2.84  1.25  1.95  1.35],0.5108347800925926,LM,1
0.013042040972333921,0.010449557217671506,0.03133111953728842,0.5039683713420744,0.09592076493144092,-0.10069624130038125,LogisticRegression,[ 1.91  1.    1.64  2.6   3.14  3.72],0.5476441102756893,MC,1
0.4233934502084466,0.2578078332587464,0.178017779955294,0.13389920512278267,0.0046547295564766614,0.002227001898253831,DecisionTreeClassifier,[ 4.62  2.86  3.53  2.2   1.37  1.74],0.5246334586466165,MC,1
0.10871761674422933,0.16598748808628921,-0.015323046874530188,0.5645092062183068,0.1316062505125532,0.13705608939250163,LogisticRegression,[ 1.13  1.    1.03  1.35  1.09  1.04],0.5729935483870968,MP1,1
0.20664907476312502,0.3750217163426612,0.15663209146328919,0.22945095746795122,0.0,0.03224615996297324,DecisionTreeClassifier,[ 3.71  1.8   3.45  2.17  1.81  1.43],0.554305376344086,MP1,1
-0.0854593804842688,0.19006175411637505,-0.07262110337003495,0.7595974468203053,0.12345772299931344,0.08165891481144845,LogisticRegression,[ 2.12  1.    1.7   2.18  2.15  1.27],0.6613617886178862,MP2,1
0.16501964868667776,0.08735329817064912,0.29444866697457617,0.45084924468494675,0.0014509777564210185,0.0008781637267293099,DecisionTreeClassifier,[ 2.61  1.05  2.17  1.09  1.46  1.69],0.6634027777777777,MP2,1
-0.0016981258708475102,-0.019959307215887706,-0.01122204538061138,0.01319936685611424,0.007327434499806876,-0.015006257879472702,LogisticRegression,[ 3.44  1.86  2.54  1.7   2.28  1.18],0.5046724137931033,NN,1
0.2885354140908937,0.26048714854727617,0.4281818526491215,0.020205171357257693,0.0019392662686156287,0.0006511470868354025,DecisionTreeClassifier,[ 4.31  3.4   2.93  1.25  1.54  1.7 ],0.4983979885057472,NN,1
-0.10977073622665529,0.0025593758310754867,-0.028058783056965356,0.6654272598705256,-0.16558854897441047,-0.15829868412486736,LogisticRegression,[ 1.5   1.    1.67  3.06  1.69  2.98],0.5378896952104498,RP,1
0.5285434401343337,0.1664135770356478,0.12599630289450114,0.16645770529612633,0.0,0.012588974639391133,DecisionTreeClassifier,[ 3.72  1.87  3.1   2.03  1.16  1.78],0.5122162554426705,RP,1
-0.020197188915705065,-0.022884315520322072,-0.02804037404682482,-0.003211110883179741,0.01935770684829818,-0.006297734312032093,LogisticRegression,[ 2.14  2.39  1.37  1.07  1.4   1.08],0.7161907894736842,SD,1
0.33382455846296144,0.3974024443428989,0.19482159251143302,0.006049224138190702,0.06716242651629152,0.0007397540282242322,DecisionTreeClassifier,[ 3.63  3.02  2.39  1.73  1.25  1.19],0.6762648026315788,SD,1
0.05224392494106143,-0.4474519135454391,0.06183534464455093,0.4147595801670805,0.30636564724947635,-0.15077906158423512,LogisticRegression,[ 1.85  1.06  1.26  1.93  2.32  1.06],0.5675703918722788,TJ,1
0.10737848173492662,0.28745455791587443,0.5450231295960044,0.030535968424756577,0.028225950039903046,0.001381912288534854,DecisionTreeClassifier,[ 4.62  3.56  2.99  1.2   2.27  1.71],0.5163468795355588,TJ,1
-0.033297266131569005,-0.047774206484159906,0.047104464576518436,0.10675451537101481,0.2734697574950087,0.08778143094981612,LogisticRegression,[ 1.76  1.22  1.03  2.59  1.9   1.71],0.5454891774891775,TS,1
0.2543578005082275,0.220056349657911,0.33646720463399293,0.0522836685178758,0.12890185395772255,0.007933122724270597,DecisionTreeClassifier,[ 2.65  2.1   1.77  1.19  1.34  1.47],0.5224949494949493,TS,1
0.05604040686376553,0.005660308189696784,-0.04599117694289711,0.13148656753958132,-0.017244876853365787,-0.06913792169884365,LogisticRegression,[ 1.67  1.03  1.65  1.16  1.25  1.59],0.5305005005005005,WT,1
0.490743425237843,0.17346667353069345,0.27310155530617886,0.061981952460299555,0.0,0.0007063934649853409,DecisionTreeClassifier,[ 3.96  2.82  2.95  1.73  1.19  1.88],0.500940940940941,WT,1
0.38819939621170335,-0.3262256898117853,-0.39530845961922734,-0.6036841099461805,0.278866440863591,-0.28418867616063237,LogisticRegression,[ 1.59  1.12  1.71  1.18  1.18  1.38],0.5823929845422117,AC,2
0.2485232116389466,0.27798027557256616,0.36958029797499015,0.04171264067885263,0.002014704199406164,0.060188869935238316,DecisionTreeClassifier,[ 2.32  2.38  2.2   1.13  1.25  1.43],0.5214744351961951,AC,2
0.022961866631081837,0.032345848943589106,-0.07521259973113398,0.15001416026419906,-0.10951199110973261,-0.02410468580974783,LogisticRegression,[ 1.31  1.    1.16  1.11  1.37  1.28],0.5200897435897436,CL,2
0.28495336323224196,0.15705846889727615,0.5451032702957656,0.0023536216338220462,0.006494663461951049,0.004036612478943191,DecisionTreeClassifier,[ 3.41  2.98  2.41  1.2   1.4   1.68],0.49707478632478636,CL,2
-0.028706429313366696,0.038080589296476716,-0.00922213293765417,-0.02608232208603072,0.06897033222152393,-0.04163465979942922,LogisticRegression,[ 1.79  2.35  1.43  2.18  1.59  1.24],0.501739837398374,FW,2
0.35020095191323525,0.304170145501964,0.3156229450583262,0.005988254585329855,0.0015261717355578722,0.022491531205586765,DecisionTreeClassifier,[ 4.18  3.77  3.07  1.61  1.46  1.62],0.5194243902439024,FW,2
-0.026444642229015748,-0.056706930940180866,-0.00926825012941359,0.027747115668996722,0.03987862462252175,0.0166667082175586,LogisticRegression,[ 3.2   2.25  1.48  3.14  2.27  1.13],0.6241228070175439,HB,2
0.2673594584928076,0.49965238226524383,0.22566282028185872,0.0,0.007325338960089989,0.0,DecisionTreeClassifier,[ 4.62  3.85  3.06  1.88  1.81  1.25],0.567103576248313,HB,2
-0.07359273678687744,0.07175550214505327,-0.21809314550205833,0.00784492973785982,-0.03996863342097362,0.25495122124748737,LogisticRegression,[ 1.14  2.36  3.03  1.48  2.27  3.21],0.5327523210542079,KK,2
0.4685613783694072,0.3615443922227508,0.13360497190521936,0.0007961762492760737,0.0,0.035493081253346555,DecisionTreeClassifier,[ 3.1   2.98  2.44  1.76  1.08  1.26],0.5479649595687331,KK,2
0.05212408474897914,0.11167050311583723,0.06149893343482869,0.03569879400771071,-0.02320529339697296,0.3271409734942955,LogisticRegression,[ 1.43  3.63  3.49  2.89  3.06  2.02],0.47808625336927224,LM,2
0.3393672214784661,0.3591180812130921,0.26777532767960244,0.008542022898780331,0.008442028059628655,0.016755318670430244,DecisionTreeClassifier,[ 4.15  3.6   2.99  1.73  1.66  1.4 ],0.47898322851153047,LM,2
0.033282504525749795,-0.0030598574025211584,0.017684962773530596,-0.00456857628882292,-0.04746045213733638,-0.15260923453853506,LogisticRegression,[ 1.19  3.35  2.53  2.11  1.49  3.33],0.5561808236808238,MC,2
0.38578987514598095,0.32950719707077236,0.21192439260303225,0.020548568456169466,0.006254304439799632,0.04597566228424524,DecisionTreeClassifier,[ 3.76  3.78  3.3   2.05  1.38  1.64],0.5507657657657659,MC,2
-0.07457904996633209,0.1669307114526666,0.0002794164923616069,0.5646438532219834,-0.3519363999732289,-0.06792330056627069,LogisticRegression,[ 1.48  1.    1.05  1.87  1.3   1.04],0.5679164835164836,MP1,2
0.22670234425824787,0.5684055288394623,0.07370399401822808,0.12545158961332029,0.004365044835940916,0.0013714984348006385,DecisionTreeClassifier,[ 4.45  2.5   3.41  2.53  1.83  1.05],0.5385406593406593,MP1,2
